,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,player_id,season,player_display_name,team,GP,position,season_type,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,age,status,y/c,y/g,c/g,y/rec,rec/g,y/tgt,catch %,touches,y/touch,rrtd,rb,wrte,receiving_AV,rushing_AV,YearsBack
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,00-0024204,2013,Fred Jackson,buf,16,RB,REG,206,890.0,9,2.0,0.0,54.0,2.982475753896654,0,47,66,387.0,1,1.0,0.0,-28.0,399.0,16.0,5.888354848726773,0,-15.389957264957266,1.994401727094281,-0.0975960627677363,2.9232853467040067,0.0,187.7,16,0.1264367816091954,-0.0062139369729249,0.2645888594164456,0.1846840228354531,0.1147346575748591,0.0625,0.1073825503355704,0.103030303030303,0.0886173287874295,0.1042877260598873,0.7413793103448276,0.1943009470825882,32.0,ACT,4.320388349514563,55.625,12.875,8.23404255319149,2.9375,5.863636363636363,71.21212121212122,253,5.047430830039525,10,11.285326838142094,24.5851403276077,3.0662098958376345,4.353680488056551,11
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,00-0024204,2014,Fred Jackson,buf,14,RB,REG,141,525.0,2,0.0,0.0,24.0,-14.439413172567416,1,66,90,501.0,1,3.0,0.0,-67.0,581.0,25.0,-13.702629338163211,0,91.09603174603174,2.35947979559211,-0.2616520490524684,3.3560632590514365,0.0,122.6,14,0.1720841300191204,-0.0180301399354144,0.3135456017269293,0.2437020830803491,0.1462773722627737,0.0526315789473684,0.1470588235294117,0.1375661375661375,0.099454475605071,0.1275482135996926,0.9579349904397706,0.1633466135458167,33.0,ACT,3.723404255319149,37.5,10.071428571428571,7.590909090909091,4.714285714285714,5.566666666666666,73.33333333333333,207,4.956521739130435,3,8.118418391291584,28.73505773374444,3.983470925458209,2.875957932137707,10
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,00-0024204,2015,Fred Jackson,sea,15,RB,REG,26,100.0,0,0.0,0.0,5.0,-4.7848535812227055,0,32,41,257.0,2,1.0,1.0,71.0,256.0,12.0,9.209788850655498,0,-34.16082002288899,1.3986832800489235,0.2665869928087091,2.284635815039481,0.0,45.7,15,0.0897155361050328,0.0186547556489753,0.1457029026750142,0.1494971086767295,0.0672598796126668,0.0606060606060606,0.0655737704918032,0.0648148148148148,0.0639329701093637,0.0659291158113456,0.562363238512035,0.0542052684451389,34.0,ACT,3.8461538461538463,6.666666666666667,1.7333333333333334,8.03125,2.1333333333333333,6.2682926829268295,78.04878048780488,58,6.155172413793103,2,14.979638659429664,38.71151007976907,2.6250285199210164,0.6604778950365813,9
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,00-0024217,2013,Reggie Bush,det,14,RB,REG,223,1006.0,4,5.0,4.0,47.0,-27.56146354426164,0,54,80,506.0,3,0.0,0.0,73.0,470.0,22.0,13.002052348281724,0,39.88168349681508,2.0212942488314143,0.167963276020435,3.1495156664614257,0.0,185.2,14,0.1410934744268077,0.0156888029228454,0.2323282254078101,0.224191253978488,0.1229946524064171,0.1111111111111111,0.1122448979591836,0.1121076233183856,0.1170528817587641,0.1206179441473559,0.892416225749559,0.1747439475183729,28.0,ACT,4.511210762331839,71.85714285714286,15.928571428571429,9.37037037037037,3.857142857142857,6.325,67.5,277,5.458483754512636,7,9.49967027799756,34.36313917628795,3.879461941812072,5.332962220795505,11
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,00-0024217,2014,Reggie Bush,det,11,RB,REG,76,297.0,2,0.0,0.0,9.0,-12.27102339436533,0,40,56,253.0,0,0.0,0.0,59.0,252.0,13.0,-7.374474497138015,0,14.623856209150327,1.6092031223585812,0.1532101904755911,2.5210518168707856,0.0,67.0,11,0.1389578163771712,0.0179987797437461,0.1708474576271186,0.2228357483607538,0.0861423220973782,0.0,0.0884353741496598,0.0792682926829268,0.0430711610486891,0.0689138576779026,0.6277915632754343,0.1117633541540454,29.0,ACT,3.907894736842105,27.0,6.909090909090909,6.325,3.636363636363636,4.517857142857143,71.42857142857143,116,4.741379310344827,2,7.880166934467182,31.76993935269894,1.9944899891396608,1.6458576508697278,10
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,00-0024217,2015,Reggie Bush,sfo,5,RB,REG,8,28.0,0,0.0,0.0,0.0,-4.266171273640314,0,4,10,19.0,0,0.0,0.0,30.0,23.0,1.0,-8.054561447028052,0,-5.954545454545455,0.3911851156973108,0.1226663427876882,0.672644113497348,0.0,4.7,5,0.0662251655629139,0.0278551532033426,0.0438931297709923,0.1216218709070449,0.0217640320733104,0.0,0.0256410256410256,0.024390243902439,0.0108820160366552,0.0174112256586483,0.1258278145695364,0.0292712468878271,30.0,RES,3.5,5.6,1.6,4.75,0.8,1.9,40.0,12,3.9166666666666665,0,7.167747457602529,22.774918264773333,0.1304956112879051,0.1299850575212893,9
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,00-0024217,2016,Reggie Bush,buf,10,RB,REG,12,-3.0,1,1.0,0.0,2.0,-5.345312572346302,0,7,10,90.0,0,0.0,0.0,74.0,40.0,6.0,4.548390932758792,1,14.627272727272729,0.3352752258634611,0.2201792484237266,0.6570383126918004,0.0,16.7,10,0.0327868852459016,0.0258199581297976,0.0549450549450549,0.0698362943726905,0.0437743190661478,0.0,0.06,0.054054054054054,0.0218871595330739,0.0350194552529182,0.2950819672131147,0.0275600623299299,31.0,ACT,-0.25,-0.3,1.2,12.857142857142858,0.7,9.0,70.0,19,4.578947368421052,1,16.760104607405356,32.53496070110072,0.9644751195978476,-0.0191179900464699,8
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,00-0024242,2013,DeAngelo Williams,car,15,RB,REG,201,843.0,3,1.0,1.0,35.0,-14.679879054721887,0,26,36,333.0,1,2.0,1.0,-52.0,373.0,10.0,9.320275828999002,0,-35.50476190476191,1.2890466351859204,-0.2205336879856933,1.7791963711888954,0.0,137.60000000000002,15,0.081081081081081,-0.013127997980308,0.2540871934604904,0.1111192232373752,0.1068677792041078,0.0454545454545454,0.064516129032258,0.0621468926553672,0.0761611623293266,0.0945851324541953,0.75,0.1402437978980575,30.0,ACT,4.1940298507462686,56.2,13.4,12.807692307692308,1.7333333333333334,9.25,72.22222222222221,227,5.180616740088106,4,14.222381460872096,33.76138471475692,3.694558366747964,5.917802355140759,11
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,00-0024242,2014,DeAngelo Williams,car,6,RB,REG,62,219.0,0,1.0,1.0,6.0,-11.53946761743079,0,5,6,44.0,0,0.0,0.0,-18.0,57.0,2.0,1.3980031635728665,0,-12.8,0.1689913127413127,-0.0516854169858781,0.2173071772218544,0.0,24.3,6,0.0288461538461538,-0.0085551330798479,0.1122047244094488,0.0364251243053524,0.0305343511450381,0.0,0.027027027027027,0.024390243902439,0.015267175572519,0.0244274809160305,0.2115384615384615,0.0638010626252068,31.0,ACT,3.532258064516129,36.5,10.333333333333334,8.8,0.8333333333333334,7.333333333333333,83.33333333333334,67,3.925373134328358,0,11.608288602230058,30.770252728341774,0.3856141042572025,1.2486322219491075,10
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,00-0024242,2015,DeAngelo Williams,pit,16,RB,REG,200,907.0,11,3.0,1.0,51.0,-2.1926066864873643,0,40,47,367.0,0,0.0,0.0,17.0,368.0,15.0,6.982486752870647,1,154.5,1.1761771318982803,0.0316316376134793,1.7864078441768565,0.0,193.4,16,0.0796610169491525,0.0028862478777589,0.1896907216494845,0.1218005237259359,0.0761094981335545,0.0,0.072463768115942,0.0643776824034334,0.0380547490667772,0.0608875985068436,0.6220338983050847,0.1473968727107383,32.0,ACT,4.535,56.6875,12.5,9.175,2.5,7.808510638297872,85.1063829787234,240,5.308333333333334,11,10.086033835183445,38.60352863785358,3.077882904647461,5.306283462013564,9
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,00-0024242,2016,DeAngelo Williams,pit,8,RB,REG,98,343.0,4,0.0,0.0,20.0,-6.638351520436117,0,18,27,118.0,2,0.0,0.0,-20.0,132.0,6.0,0.8392732052712399,0,-3.6204545454545456,0.7038910283591135,-0.0788977889593988,1.000608090267091,0.0,82.10000000000001,8,0.087378640776699,-0.0068917987594762,0.1390937829293993,0.1255545221574675,0.0530098831985624,0.1,0.055045871559633,0.0620155038759689,0.0765049415992812,0.0624079065588499,0.3818770226537217,0.1248223059081726,33.0,ACT,3.5,42.875,12.25,6.555555555555555,2.25,4.37037037037037,66.66666666666666,116,3.974137931034482,6,10.758660931044629,37.3960050787159,1.0501495952614175,2.096716306447902,8
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,00-0024275,2013,Maurice Jones-Drew,jax,15,RB,REG,234,803.0,5,1.0,1.0,43.0,-26.94205139583717,0,43,60,314.0,0,0.0,0.0,21.0,330.0,13.0,-2.0602968576713465,0,-3.296428571428576,1.650080599389278,0.0609293288919415,2.517771429308276,0.0,144.02,15,0.1079136690647482,0.0057455540355677,0.1692307692307692,0.1664669468255764,0.089356858281161,0.0,0.0787878787878787,0.0726256983240223,0.0446784291405805,0.0714854866249288,0.564748201438849,0.1754310263962629,28.0,ACT,3.4316239316239314,53.53333333333333,15.6,7.302325581395348,2.8666666666666667,5.233333333333333,71.66666666666667,277,4.0324909747292415,5,5.65541393709543,22.07500245792962,2.0144001080470506,3.604204278958437,11
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,00-0024275,2014,Maurice Jones-Drew,rai,11,RB,REG,43,96.0,0,1.0,0.0,2.0,-14.80174772796454,0,11,16,71.0,0,0.0,0.0,10.0,65.0,3.0,-3.351968721835874,0,1.5000000000000009,0.384578982764932,0.0303188661080442,0.5980916804230291,0.0,16.700000000000003,11,0.0351648351648351,0.0028785261945883,0.062200956937799,0.0550500737029234,0.0296698704554951,0.0,0.0256410256410256,0.0227272727272727,0.0148349352277475,0.0237358963643961,0.156043956043956,0.034238955773652,29.0,ACT,2.232558139534884,8.727272727272727,3.909090909090909,6.454545454545454,1.0,4.4375,68.75,54,3.092592592592593,0,5.871443133005715,22.26187365460948,0.4826238257945872,0.4545633393294747,10
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,00-0024315,2013,Michael Robinson,sea,4,RB,REG,1,0.0,0,0.0,0.0,0.0,-0.5312063975725323,0,2,3,27.0,0,0.0,0.0,17.0,10.0,1.0,0.3869536451529711,0,4.4,0.1261494252873563,0.0625445473984319,0.2330053211099368,0.0,2.7,4,0.03125,0.0159474671669793,0.0305810397553516,0.0596329737335834,0.0340479192938209,0.0,0.0303030303030303,0.024390243902439,0.0170239596469104,0.0272383354350567,0.28125,0.0159473398479913,30.0,ACT,0.0,0.0,0.25,13.5,0.5,9.0,66.66666666666666,3,9.0,0,15.29204594774266,35.86288480826883,0.2992267891913654,0.0,11
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,00-0024332,2013,Leon Washington,nwe,1,RB,REG,1,1.0,0,0.0,0.0,0.0,-0.9739167541265488,0,0,1,0.0,0,0.0,0.0,7.0,0.0,0.0,-0.2338815339026041,0,0.0,0.0256410256410256,0.0179028132992327,0.0509935077710013,0.0,0.1,1,0.0256410256410256,0.0179028132992327,0.0,0.0527837891009246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016583747927031,31.0,ACT,1.0,1.0,1.0,,0.0,0.0,0.0,1,1.0,0,12.60448542669046,37.40659469941728,0.0,0.0061038670347169,11
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,00-0024332,2013,Leon Washington,nwe,1,RB,REG,1,1.0,0,0.0,0.0,0.0,-0.9739167541265488,0,0,1,0.0,0,0.0,0.0,7.0,0.0,0.0,-0.2338815339026041,0,0.0,0.0256410256410256,0.0179028132992327,0.0509935077710013,0.0,0.1,1,0.0256410256410256,0.0179028132992327,0.0,0.0527837891009246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016583747927031,31.0,ACT,1.0,1.0,1.0,,0.0,0.0,0.0,1,1.0,0,12.60448542669046,37.40659469941728,0.0,0.0061038670347169,11
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,00-0024332,2014,Leon Washington,oti,11,RB,REG,13,57.0,0,0.0,0.0,1.0,-7.14931166911164,0,22,31,159.0,2,0.0,0.0,49.0,138.0,8.0,-6.35167897757492,0,7.144444444444444,0.9742344595144036,0.1181993942256726,1.5440912652295762,0.0,33.6,11,0.0875706214689265,0.0157759175788795,0.1286113699906803,0.1439766662664934,0.0631704410011919,0.1428571428571428,0.0707964601769911,0.0787401574803149,0.1030137919291673,0.0791077813723821,0.4491525423728814,0.0699036938318791,32.0,ACT,4.384615384615385,5.181818181818182,1.181818181818182,7.227272727272727,2.0,5.129032258064516,70.96774193548387,35,6.171428571428572,2,6.57699032775053,22.619330435392,1.0540661017665087,0.259079784852647,10
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,00-0024813,2013,Pierre Thomas,nor,16,RB,REG,147,549.0,2,0.0,0.0,31.0,-5.276891228741944,0,77,84,513.0,3,1.0,0.0,-125.0,642.0,21.0,8.075683700901958,0,-72.25417247926839,2.053651677782807,-0.4289746095348255,2.780195289999833,0.0,136.20000000000002,16,0.1290322580645161,-0.0240153698366954,0.2636550308008213,0.1743360912274178,0.0993800852382797,0.0769230769230769,0.0860655737704918,0.0848056537102473,0.0881515810806783,0.0948886835752391,0.7880184331797235,0.1228124747980967,28.0,ACT,3.73469387755102,34.3125,9.1875,6.662337662337662,4.8125,6.107142857142857,91.66666666666666,224,4.741071428571429,5,9.437816045639485,43.97823653848166,4.587400435998595,3.517556693181315,11
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,00-0024813,2014,Pierre Thomas,nor,11,RB,REG,45,222.0,2,0.0,0.0,13.0,-0.7447783131210599,0,45,55,378.0,1,0.0,0.0,-54.0,424.0,19.0,11.933487832384966,0,-71.3810606060606,1.3104589854589854,-0.167635371300755,1.8483437182779496,0.0,78.00000000000001,11,0.1177730192719486,-0.0153148043108338,0.2583790371724558,0.1644076854592558,0.1075085324232082,0.0416666666666666,0.106145251396648,0.0985221674876847,0.0745875995449374,0.0943401592718999,0.8094218415417559,0.1031758014998238,29.0,RES,4.933333333333334,20.181818181818183,4.090909090909091,8.4,4.090909090909091,6.872727272727273,81.81818181818183,90,6.666666666666667,3,11.22430333864992,42.26881356078544,3.35382273845023,1.3706245000991653,10
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,00-0024813,2015,Pierre Thomas,was,4,RB,REG,15,64.0,0,0.0,0.0,3.0,0.7887600750545971,0,9,11,84.0,0,0.0,0.0,19.0,63.0,4.0,3.093250339035876,0,7.153846153846154,0.2830941849174668,0.056789108656563,0.4643936534357944,0.0,14.8,4,0.0852713178294573,0.0171790235081374,0.1283095723014256,0.141650195550696,0.072790294627383,0.0,0.0754716981132075,0.0625,0.0363951473136915,0.0582322357019064,0.6511627906976745,0.0573411073097865,30.0,ACT,4.266666666666667,16.0,3.75,9.333333333333334,2.25,7.636363636363637,81.81818181818183,24,6.166666666666667,0,9.50812566904362,35.74066684680496,0.7331418840370248,0.3885824028217061,9
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,00-0024813,2015,Pierre Thomas,was,4,RB,REG,15,64.0,0,0.0,0.0,3.0,0.7887600750545971,0,9,11,84.0,0,0.0,0.0,19.0,63.0,4.0,3.093250339035876,0,7.153846153846154,0.2830941849174668,0.056789108656563,0.4643936534357944,0.0,14.8,4,0.0852713178294573,0.0171790235081374,0.1283095723014256,0.141650195550696,0.072790294627383,0.0,0.0754716981132075,0.0625,0.0363951473136915,0.0582322357019064,0.6511627906976745,0.0573411073097865,30.0,ACT,4.266666666666667,16.0,3.75,9.333333333333334,2.25,7.636363636363637,81.81818181818183,24,6.166666666666667,0,9.50812566904362,35.74066684680496,0.7331418840370248,0.3885824028217061,9
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,00-0025394,2013,Adrian Peterson,min,14,RB,REG,279,1266.0,10,3.0,2.0,59.0,-4.322917384552763,0,29,40,171.0,1,2.0,1.0,14.0,157.0,11.0,-6.485818227121103,0,22.20238095238096,1.1918136044451837,0.0818292310224861,1.8450008683835155,0.0,203.7,14,0.0836820083682008,0.0033412887828162,0.1159527326440177,0.1281960435785542,0.0556278464541314,0.0666666666666666,0.0748299319727891,0.074074074074074,0.061147256560399,0.0578356104966384,0.3577405857740586,0.2085947864749543,28.0,ACT,4.537634408602151,90.42857142857144,19.928571428571427,5.896551724137931,2.071428571428572,4.275,72.5,308,4.665584415584416,11,12.63344667893255,32.26668708681114,1.6100389529748191,7.685700862820091,11
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,00-0025394,2014,Adrian Peterson,min,1,RB,REG,21,75.0,0,0.0,0.0,3.0,-4.460419428661182,0,2,3,18.0,0,0.0,0.0,-7.0,20.0,1.0,2.264942540146876,0,-2.571428571428572,0.125,-0.0583333333333333,0.1466666666666666,0.0,9.3,1,0.12,-0.0583333333333333,0.198019801980198,0.1333333333333333,0.1058823529411764,0.0,0.1,0.0833333333333333,0.0529411764705882,0.0847058823529411,0.72,0.1324736225087925,29.0,SUS,3.571428571428572,75.0,21.0,9.0,2.0,6.0,66.66666666666666,23,4.043478260869565,0,10.35515474162886,28.399215391835373,0.1575788770200483,0.430508096242885,10
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,00-0025394,2015,Adrian Peterson,min,16,RB,REG,327,1485.0,11,6.0,3.0,71.0,-15.861006461171428,0,30,36,222.0,0,1.0,0.0,-11.0,259.0,8.0,0.412419578290077,0,-13.59563492063492,1.2748027656546448,-0.0903108566949516,1.8489865487955008,0.0,230.7,16,0.079295154185022,-0.0033608310418576,0.1432522123893805,0.1162540664440469,0.0683918669131238,0.0,0.0522875816993464,0.0479041916167664,0.0341959334565619,0.054713493530499,0.4889867841409692,0.2162516382699869,30.0,ACT,4.541284403669724,92.8125,20.4375,7.4,1.875,6.166666666666667,83.33333333333334,357,4.781512605042017,11,14.408720759135743,31.017388535472755,2.351728229123959,9.677499017329978,9
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,00-0025394,2016,Adrian Peterson,min,3,RB,REG,37,72.0,0,1.0,1.0,3.0,-18.0665626906557,0,3,6,8.0,0,0.0,0.0,2.0,11.0,0.0,-2.233887569978833,0,1.75,0.1811897779639715,0.009263435832554,0.278269072028745,0.0,6.0,3,0.0566037735849056,0.0023228803716608,0.0317919075144508,0.0867639646746872,0.009840098400984,0.0,0.0,0.0,0.004920049200492,0.0078720787207872,0.0754716981132075,0.0423091387739751,31.0,ACT,1.945945945945946,24.0,12.333333333333334,2.6666666666666665,1.0,1.3333333333333333,50.0,40,2.0,0,6.735511684928097,30.08372212169048,0.0627397750191668,0.4024538102197701,8
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,00-0025394,2017,Adrian Peterson,crd,10,RB,REG,156,529.0,2,3.0,2.0,20.0,-41.092379595956885,0,11,19,70.0,0,0.0,0.0,35.0,55.0,3.0,-6.198294202625066,0,-1.95,0.5660236700815442,0.0930628718336759,0.9141795154058894,0.0,67.9,10,0.0535211267605633,0.0113158745554477,0.0531400966183574,0.0893343897852033,0.0271528316524437,0.0,0.0227272727272727,0.0198675496688741,0.0135764158262218,0.021722265321955,0.1971830985915492,0.0907188520443361,32.0,RES,3.391025641025641,52.9,15.6,6.363636363636363,1.1,3.684210526315789,57.89473684210527,167,3.586826347305389,2,7.048778571421528,26.595384603475978,0.5114497039129996,2.690334678414133,7
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,00-0025394,2018,Adrian Peterson,was,16,RB,REG,251,1042.0,7,2.0,1.0,47.0,-24.2657921242776,0,20,26,208.0,1,1.0,1.0,9.0,201.0,9.0,2.6784218707471155,0,47.43452380952381,0.8467009887830886,0.0604703026736066,1.3123806950461576,0.0,169.0,16,0.0510805500982318,0.002145411203814,0.1326732673267326,0.078337154110399,0.0632795862488591,0.0625,0.0576923076923076,0.0581395348837209,0.0628897931244295,0.0631236689990873,0.4086444007858546,0.164264979401693,33.0,ACT,4.151394422310757,65.125,15.6875,10.4,1.25,8.0,76.92307692307693,271,4.612546125461255,8,9.638099927271195,25.28961062903829,1.7412244325852249,5.661161287607997,6
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,00-0025394,2019,Adrian Peterson,was,15,RB,REG,211,898.0,5,2.0,1.0,41.0,-25.58274615739356,0,17,23,142.0,0,1.0,1.0,-43.0,161.0,7.0,-1.1702296046502694,0,10.933333333333334,0.7676089042468353,-0.2005853340486165,1.0110036225362211,0.0,130.0,15,0.0528735632183908,-0.012971342383107,0.1269716088328075,0.0689332709211005,0.0502654867256637,0.0,0.0503597122302158,0.0454545454545454,0.0251327433628318,0.0402123893805309,0.3264367816091954,0.148335015136226,34.0,ACT,4.2559241706161135,59.86666666666667,14.066666666666666,8.352941176470589,1.1333333333333333,6.173913043478261,73.91304347826086,228,4.56140350877193,5,8.994478683435315,24.422920317962483,1.233305364562828,5.102363776200197,5
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,00-0025394,2020,Adrian Peterson,det,16,RB,REG,156,604.0,7,0.0,0.0,34.0,-12.136177822741562,0,12,18,101.0,0,0.0,0.0,-6.0,103.0,4.0,1.7225845800130628,0,10.11111111111111,0.4874459244187287,-0.0164553864158951,0.7196501161369664,0.0,112.5,16,0.0309278350515463,-0.0012045773940975,0.0545839957604663,0.0454280906620415,0.0229702069592904,0.0,0.0181818181818181,0.0161943319838056,0.0114851034796452,0.0183761655674323,0.1735395189003436,0.0836986043509828,35.0,ACT,3.871794871794872,37.75,9.75,8.416666666666666,0.75,5.611111111111111,66.66666666666666,168,4.196428571428571,7,8.635115204251425,33.779650032993054,0.8313217966209304,3.4793926506790265,4
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,00-0025394,2021,Adrian Peterson,sea,4,RB,REG,38,98.0,2,1.0,0.0,6.0,-9.86462577158818,0,4,4,8.0,0,0.0,0.0,-6.0,14.0,0.0,-1.2776449784869328,0,-4.25,0.1147142617730853,-0.0506717114207962,0.1366011946650705,0.0,22.6,4,0.0279720279720279,-0.0063761955366631,0.0317460317460317,0.0368570855287114,0.0087912087912087,0.0,0.0,0.0,0.0043956043956043,0.007032967032967,0.0559440559440559,0.0789786223277909,36.0,DEV,2.5789473684210527,24.5,9.5,2.0,1.0,2.0,100.0,42,2.523809523809524,2,12.290868397208149,31.51361632785321,0.0734583131185389,0.580764273349276,3
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,00-0025399,2013,Marshawn Lynch,sea,16,RB,REG,301,1257.0,12,3.0,1.0,68.0,-6.517315638225522,0,36,44,316.0,2,1.0,0.0,52.0,284.0,12.0,9.476476122609004,0,12.541304347826086,1.7219333204311718,0.2745220242687967,2.775065397634916,0.0,239.3,16,0.1047619047619047,0.0130162703379224,0.1872116018457482,0.167555873413195,0.0900798175598631,0.074074074074074,0.075,0.0748663101604278,0.0820769458169686,0.0868786688627053,0.7523809523809524,0.2119453084100637,27.0,ACT,4.176079734219269,78.5625,18.8125,8.777777777777779,2.25,7.181818181818182,81.81818181818183,337,4.667655786350148,14,15.29204594774266,35.86288480826883,3.5020616809063507,8.785238462665687,11
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,00-0025399,2014,Marshawn Lynch,sea,16,RB,REG,280,1306.0,13,1.0,0.0,65.0,11.155169312312694,0,37,48,367.0,4,2.0,2.0,-14.0,404.0,16.0,4.450680405941807,0,-61.99873737373738,1.7883613614527936,-0.1672462520240206,2.565469665762376,0.0,265.3,16,0.105726872246696,-0.0037685060565275,0.2147793726741095,0.155575503524822,0.1050973654066437,0.2,0.1,0.1111111111111111,0.1525486827033219,0.124077892325315,0.8083700440528634,0.2229219515072857,28.0,ACT,4.664285714285715,81.625,17.5,9.91891891891892,2.3125,7.645833333333333,77.08333333333334,317,5.277602523659306,17,17.289397683665328,34.04250649967592,3.84418458011725,8.175218455780925,10
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,00-0025399,2015,Marshawn Lynch,sea,7,RB,REG,111,417.0,3,0.0,0.0,29.0,-13.945017139601989,1,13,21,80.0,0,0.0,0.0,3.0,87.0,5.0,-12.624105547281452,0,11.357142857142858,0.6591293888182029,0.023869033590647,1.0054024067407574,0.0,69.7,7,0.0967741935483871,0.0015940488841657,0.1288888888888889,0.1464365294299132,0.0494437577255871,0.0,0.0704225352112676,0.0632911392405063,0.0247218788627935,0.0395550061804697,0.3686635944700461,0.1469386304680004,29.0,ACT,3.756756756756757,59.57142857142857,15.857142857142858,6.153846153846154,1.8571428571428568,3.809523809523809,61.90476190476191,124,4.008064516129032,3,14.979638659429664,38.71151007976907,0.8171295003645186,2.754192822302544,9
