,season,season_type,player_display_name,player_position_x,team_abbr_x,avg_cushion / game,avg_separation / game,avg_intended_air_yards / game,percent_share_of_intended_air_yards / game,receptions / game,targets / game,catch_percentage / game,yards / game,rec_touchdowns / game,avg_yac / game,avg_expected_yac / game,avg_yac_above_expectation / game,player_position_y,team_abbr_y,efficiency / game,percent_attempts_gte_eight_defenders / game,avg_time_to_los / game,rush_attempts / game,rush_yards / game,expected_rush_yards / game,rush_yards_over_expected / game,avg_rush_yards / game,rush_yards_over_expected_per_att / game,rush_pct_over_expected / game,rush_touchdowns / game,player_id,team,GP,position,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,age,status,y/c,y/g,c/g,y/rec,rec/g,y/tgt,catch %,touches,y/touch,rrtd,team_rush_yards,rb,team_receiving_yards,wrte,AV
1518,2023,REG,Brandon Powell,WR,MIN,6.275166666666666,2.173970439875133,9.278444444444444,17.267430602279397,4.0,5.333333333333333,75.55555555555556,47.333333333333336,0.0,3.8191666666666673,3.947983510661478,-0.1288168439948105,,,,,,,,,,,,,,00-0034646,min,13,WR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,17.0,0,0.0,0.0,1.0,-0.4257282266626134,0,29,44,324.0,1,0.0,0.0,332.0,104.0,18.0,-1.467711050703791,0,12.042031214399636,1.2478834488389634,1.1903636982338992,2.7050797620221743,0.0,69.1,13,0.0897959183673469,0.0866614460976246,0.0721220527045769,0.2040230344291201,0.0912676056338028,0.05,0.1118012422360248,0.1049723756906077,0.0706338028169014,0.0830140845070422,0.6612244897959184,0.0609562455892731,27.0,ACT,3.4,1.3076923076923077,0.3846153846153846,11.172413793103448,2.230769230769231,7.363636363636363,65.9090909090909,34,10.029411764705882,1,1553,8.339240071310437,4359,33.338341856609794,2.569290713469106
1519,2018,REG,James Washington,WR,PIT,4.685999999999999,1.716784048368099,16.722,17.814057942657314,1.5,5.0,30.0,15.5,0.5,3.4075,1.7659034601118933,1.6415965398881065,,,,,,,,,,,,,,00-0034676,pit,12,WR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,16,38,217.0,1,0.0,0.0,640.0,53.0,10.0,2.991474294969284,0,4.586859077349382,0.8794213278792418,1.88979100473652,2.6419856951344265,0.0,43.7,12,0.0703703703703703,0.1539571806591291,0.0245939675174013,0.2287213000828589,0.0545774647887323,0.04,0.0523560209424083,0.0509259259259259,0.0472887323943661,0.0516619718309859,0.4018518518518518,0.0337154936966685,22.0,ACT,,0.0,0.0,13.5625,1.3333333333333333,5.7105263157894735,42.10526315789473,16,13.5625,1,1445,8.080004259908836,5008,38.92801684936829,1.6867770879219088
1520,2019,REG,James Washington,WR,PIT,6.432518315018315,2.5939498522286124,15.726689448051948,36.45888475696371,7.4,14.1,49.1525974025974,123.4,0.5,5.947553030303029,4.08868286128343,1.8588701690195992,,,,,,,,,,,,,,00-0034676,pit,15,WR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,44,80,735.0,3,1.0,1.0,1266.0,185.0,31.0,13.630626278053096,0,10.078889950667852,2.6769771743328805,4.911476493511012,7.453499306957029,0.0,133.5,15,0.1632653061224489,0.3223014256619144,0.1133578431372549,0.5027390997132051,0.2384815055158987,0.1764705882352941,0.2214285714285714,0.2165605095541401,0.2074760468755964,0.2260793220597778,1.5,0.1303991091836136,23.0,ACT,,0.0,0.0,16.704545454545453,2.933333333333333,9.1875,55.00000000000001,44,16.704545454545453,3,1447,7.616433541924749,2981,23.37075141976665,5.762328847208483
1521,2020,REG,James Washington,WR,PIT,5.8043670995671,2.576621420570795,12.163733333333331,29.64923052624396,9.0,16.2,58.42857142857142,109.4,1.4,2.6771333333333334,2.5045058941531217,0.1726274391802119,,,,,,,,,,,,,,00-0034676,pit,16,WR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,30,56,392.0,5,0.0,0.0,699.0,139.0,19.0,6.916027841565665,0,16.7130835263285,1.5297668533778848,2.617922043248098,4.127195710340495,0.0,99.2,16,0.0853658536585365,0.1502579535683577,0.0672147001934236,0.248255143342491,0.0949382417050133,0.1428571428571428,0.0922330097087378,0.0995850622406639,0.118897692281078,0.1045220219354392,0.5975609756097561,0.0644507393643285,24.0,ACT,,0.0,0.0,13.066666666666666,1.875,7.0,53.57142857142857,30,13.066666666666666,5,1351,7.848330583989449,4003,32.90115664165458,3.2218969281860095
1522,2021,REG,James Washington,WR,PIT,5.6284,2.3038495663165515,13.5104,31.72039566151463,3.2,5.4,60.0,41.0,0.4,3.0995,2.87118174855054,0.22831825144946,,,,,,,,,,,,,,00-0034676,pit,15,WR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,13.0,0,0.0,0.0,1.0,0.6088325600139797,0,24,44,285.0,2,0.0,0.0,514.0,79.0,9.0,-7.221282243187222,0,6.975777511961723,1.165686104369441,2.2929760552848246,3.3536123952535397,0.0,65.8,15,0.0739495798319327,0.1301595340592555,0.044406970207982,0.2150519969953035,0.080965909090909,0.1,0.0505617977528089,0.0555555555555555,0.0904829545454545,0.0847727272727272,0.4789915966386555,0.0529577464788732,25.0,ACT,6.5,0.8666666666666667,0.1333333333333333,11.875,1.6,6.477272727272728,54.54545454545454,26,11.461538461538462,2,1583,7.912681904200234,3778,27.49488601941276,2.1391055041089793
1523,2019,REG,Mark Walton,,,,,,,,,,,,,,,HB,MIA,4.113224162810369,15.476190476190476,2.616412962962963,12.333333333333334,43.333333333333336,49.98445100491918,-6.651117671585847,3.4375901875901875,-0.6359027763863031,0.3686868686868687,0.0,00-0034679,mia,7,RB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,53,201.0,0,0.0,0.0,11.0,-7.945679274064963,0,15,21,89.0,0,1.0,1.0,-24.0,106.0,3.0,-7.210903941653669,0,-13.291666666666668,0.5998135851077028,-0.107577996674061,0.8244157799897114,0.0,42.0,7,0.0864197530864197,-0.0105726872246696,0.172077922077922,0.1211714798498939,0.0580560991519895,0.0,0.04,0.0357142857142857,0.0290280495759947,0.0464448793215916,0.3662551440329218,0.0872419093515018,22.0,CUT,3.792452830188679,28.714285714285715,7.571428571428571,5.933333333333334,2.142857142857143,4.238095238095238,71.42857142857143,68,4.264705882352941,0,1156,6.246902619966049,3804,28.735241138134736,1.7584848038516128
1524,2018,REG,Chase Edmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0034681,crd,16,RB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,60,208.0,2,1.0,0.0,14.0,-6.44641947656055,0,20,23,103.0,0,0.0,0.0,-11.0,121.0,5.0,-4.005026977160014,0,3.533333333333333,0.7523850754689794,-0.0408710614398814,1.0999678701955522,0.0,63.1,16,0.0464646464646464,-0.0027645136969087,0.0962609387430389,0.0674853587394426,0.0357142857142857,0.0,0.0364963503649635,0.0328947368421052,0.0178571428571428,0.0285714285714285,0.2080808080808081,0.0643247431087913,22.0,ACT,3.466666666666667,13.0,3.75,5.15,1.25,4.478260869565218,86.95652173913044,80,3.8875,2,1342,6.1239277777808665,2523,17.418459274869917,1.660261589402275
1525,2019,REG,Chase Edmonds,,,,,,,,,,,,,,,RB,ARI,4.603174603174604,0.0,3.361666666666667,27.0,126.0,105.4321329555328,20.567867044467192,4.666666666666667,0.7617728534987849,0.4814814814814814,3.0,00-0034681,crd,10,RB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,60,303.0,4,0.0,0.0,12.0,2.656103903951589,0,12,21,105.0,1,0.0,0.0,5.0,105.0,5.0,-2.4322924300649933,0,-2.7936507936507944,0.693983748016006,0.0347831479163821,1.065323825565477,0.0,82.8,10,0.0573770491803278,0.0017587055926837,0.0929203539823008,0.0874725382446388,0.0418827283605903,0.0909090909090909,0.0423728813559322,0.0465116279069767,0.0663959096348406,0.0516880008702904,0.2868852459016393,0.0986442374133288,23.0,ACT,5.05,30.3,6.0,8.75,1.2,5.0,57.14285714285714,72,5.666666666666667,5,1990,12.24103315767836,3477,32.79446598217356,2.8541776426881613
1526,2020,REG,Chase Edmonds,,,,,,,,,,,,,,,RB,ARI,4.374844478216818,13.415807560137456,2.813434183425084,44.333333333333336,188.33333333333331,200.0050619436757,-15.338395277009075,3.8970946579194,-0.6361712002041983,0.3374800637958532,0.3333333333333333,00-0034681,crd,16,RB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,97,448.0,1,1.0,0.0,22.0,-6.712357114342293,0,53,67,402.0,4,1.0,0.0,135.0,326.0,21.0,9.082409782518369,0,38.45523088023088,1.9566882439706463,0.5043523599429771,3.2880790179160537,0.0,168.0,16,0.1165217391304347,0.0302690582959641,0.1745182012847966,0.1989978553324234,0.0980009751340809,0.1481481481481481,0.0995260663507109,0.1050420168067226,0.1230745616411145,0.1080304097368943,0.6991304347826087,0.1087392717057826,24.0,ACT,4.618556701030927,28.0,6.0625,7.584905660377358,3.3125,6.0,79.1044776119403,150,5.666666666666667,5,2237,12.267931711435349,3916,32.91725833059236,5.836023341845328
1527,2021,REG,Chase Edmonds,,,,,,,,,,,,,,,RB,ARI,4.094812093108926,14.92990247300592,2.85149281968032,28.571428571428573,141.57142857142858,143.14014568454698,-2.711574255975537,4.937361297706126,-0.1675537317277343,0.3182884748102139,0.4285714285714285,00-0034681,crd,12,RB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,116,592.0,2,0.0,0.0,32.0,11.634678101919178,0,43,53,311.0,0,1.0,1.0,23.0,324.0,11.0,-4.272553728302632,0,11.860247432306256,1.615420861466304,0.1143961469359809,2.5032085950546428,0.0,143.3,12,0.1277108433734939,0.0072463768115942,0.1949458483754512,0.1973633665095163,0.0914168136390358,0.0,0.0714285714285714,0.0625,0.0457084068195179,0.0731334509112286,0.7493975903614458,0.1173263030342727,25.0,ACT,5.103448275862069,49.333333333333336,9.666666666666666,7.232558139534884,3.583333333333333,5.867924528301887,81.13207547169812,159,5.679245283018868,2,2076,12.673356303437316,4276,38.88151971555138,6.4418943593787485
1528,2022,REG,Chase Edmonds,,,,,,,,,,,,,,,RB,MIA,7.2684000000000015,16.666666666666664,2.6215,12.0,25.0,59.69036995798885,-34.69036995798885,2.083333333333333,-2.890864163165737,0.0833333333333333,0.0,00-0034681,den,13,RB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,68,245.0,2,0.0,0.0,8.0,-15.70597207863466,0,16,24,157.0,1,0.0,0.0,50.0,113.0,7.0,5.059574326597328,0,21.287284610814023,0.6798918070123003,0.2000416083960845,1.1598668363957096,0.0,74.2,13,0.0519480519480519,0.0122100122100122,0.0724358974358974,0.0876900876900876,0.0418443496801705,0.0476190476190476,0.0426829268292682,0.0432432432432432,0.044731698649609,0.0429992892679459,0.3398268398268398,0.0628664384722269,26.0,ACT,3.602941176470588,18.846153846153847,5.230769230769231,9.8125,1.2307692307692308,6.541666666666667,66.66666666666666,84,4.785714285714286,3,1935,8.454015008012783,3592,23.7966442380092,2.110514451283872
1529,2023,REG,Chase Edmonds,,,,,,,,,,,,,,,RB,TB,6.108800000000001,30.0,3.281,10.0,25.0,41.46895204669318,-16.468952046693182,2.5,-1.6468952046693182,0.2,0.0,00-0034681,tam,13,RB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,49,176.0,0,0.0,0.0,8.0,-6.4045314257382415,0,14,17,81.0,0,0.0,0.0,-25.0,111.0,5.0,1.019017878570594,0,-6.9523809523809526,0.5214071167766489,-0.0800313476484643,0.7260887318110482,0.0,39.7,13,0.0394431554524361,-0.0068474390577923,0.0728824688115561,0.0536867819324203,0.0255439924314096,0.0,0.0357142857142857,0.0306748466257668,0.0127719962157048,0.0204351939451277,0.1879350348027842,0.0359686157971986,27.0,ACT,3.591836734693877,13.538461538461538,3.769230769230769,5.785714285714286,1.0769230769230769,4.764705882352941,82.35294117647058,63,4.079365079365079,0,1509,9.002962207247117,3812,32.84718747601665,1.7480069318949225
1530,2019,REG,Auden Tate,WR,CIN,5.552445333832834,2.054828434022638,11.582086550949052,31.33161438013476,7.7,15.1,53.43922743922744,111.8,0.2,3.855333333333333,2.712006264373289,1.1433270689600443,,,,,,,,,,,,,,00-0034686,cin,12,WR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,40,80,575.0,1,1.0,1.0,933.0,134.0,29.0,8.870076993078241,0,7.512419647503954,2.220541351986585,3.2822467555246324,5.628384756847121,0.0,101.5,12,0.1777777777777777,0.2618579848442324,0.1031562740569669,0.4761530545420526,0.2025361042620641,0.1,0.2213740458015267,0.2127659574468085,0.151268052131032,0.1820288834096513,1.2777777777777777,0.117672973474309,22.0,RES,,0.0,0.0,14.375,3.333333333333333,7.1875,50.0,40,14.375,1,1517,7.279943678451776,3652,25.48448399135893,4.012480365561715
1531,2018,REG,Rashaad Penny,,,,,,,,,,,,,,,RB,SEA,4.009931966174608,17.418300653594773,2.8439797979797983,35.666666666666664,185.66666666666663,153.2498043050779,32.41686236158875,5.643137254901961,1.2858541970416104,0.3486928104575164,1.0,00-0034750,sea,12,RB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,85,419.0,2,0.0,0.0,18.0,-2.784563390596304,0,9,12,75.0,0,0.0,0.0,6.0,73.0,3.0,-7.342448072333354,0,-8.25,0.3801588149414237,0.011668400011248,0.5784061024200091,0.0,70.4,12,0.0364741641337386,0.0021082220660576,0.0675925925925925,0.0563978238534539,0.0300721732157177,0.0,0.0275229357798165,0.0225563909774436,0.0150360866078588,0.0240577385725741,0.2279635258358662,0.068699012451696,22.0,ACT,4.929411764705883,34.916666666666664,7.083333333333333,8.333333333333334,0.75,6.25,75.0,94,5.25531914893617,2,2560,16.85347109691113,3093,33.84529506717002,3.579130171701633
1532,2019,REG,Rashaad Penny,,,,,,,,,,,,,,,RB,SEA,2.9487883569991595,23.33333333333333,2.61165925925926,13.0,88.33333333333333,58.08657967154011,30.246753661793218,6.782539682539682,2.2369547985821567,0.3777777777777777,1.0,00-0034750,sea,9,RB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,65,370.0,3,1.0,1.0,16.0,4.345049067749642,0,8,11,83.0,1,0.0,0.0,25.0,91.0,3.0,4.446977689804044,0,-7.216666666666667,0.3778079471872485,0.0848787555743268,0.6261270496829017,0.0,75.3,9,0.0411985018726591,0.0102207686017988,0.0885214007782101,0.0699743676904278,0.0370535714285714,0.05,0.03,0.0333333333333333,0.0435267857142857,0.0396428571428571,0.3108614232209737,0.0886195127692126,23.0,RES,5.6923076923076925,41.11111111111112,7.222222222222222,10.375,0.8888888888888888,7.545454545454546,72.72727272727273,73,6.205479452054795,4,2200,12.65483272902486,3791,33.52421545083396,2.8622905883963914
1533,2021,REG,Rashaad Penny,,,,,,,,,,,,,,,RB,SEA,2.867272559704293,15.217965447048384,2.6647244119619056,31.571428571428573,207.8571428571429,141.89894626566314,65.52962516290827,6.414874032616999,1.9536646306889984,0.3961429718335089,1.7142857142857142,00-0034750,sea,10,RB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,119,749.0,6,0.0,0.0,28.0,11.201961654747096,0,6,8,48.0,0,0.0,0.0,-16.0,62.0,3.0,0.729798308356552,0,-17.714285714285715,0.2783497783497783,-0.0588106810912427,0.3763571907607975,0.0,121.7,10,0.0293040293040293,-0.0058888479941111,0.0706150341685649,0.039244965560755,0.0225882352941176,0.0,0.0306122448979591,0.0254237288135593,0.0112941176470588,0.0180705882352941,0.1758241758241758,0.1369570110285843,25.0,ACT,6.294117647058823,74.9,11.9,8.0,0.6,6.0,75.0,125,6.376,6,2074,12.290868397208149,3432,31.51361632785321,4.879448253594987
1534,2018,REG,Mark Andrews,TE,BAL,5.071511363636364,2.346766794483409,10.581383333333331,20.96017284251881,11.25,16.5,69.5,171.75,0.75,4.413223039215685,3.7846810511671487,0.6285419880485368,,,,,,,,,,,,,,00-0034753,rav,16,TE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,34,50,552.0,3,0.0,0.0,531.0,193.0,28.0,38.76022655397537,0,18.36305814242658,1.5690142994018044,2.1638666457460096,3.868228101124913,0.0,107.2,16,0.0899280575539568,0.1105559025608994,0.1242755956213779,0.2233368083796548,0.1488673139158576,0.1666666666666666,0.1521739130434782,0.1534653465346534,0.1577669902912621,0.1524271844660194,0.9928057553956836,0.0787818213886765,22.0,ACT,,0.0,0.0,16.235294117647058,2.125,11.04,68.0,34,16.235294117647058,3,2441,13.563028756674225,3558,31.44715836288785,4.878817149048368
1535,2019,REG,Mark Andrews,TE,BAL,6.141904456654456,3.0103590849430333,10.221710337915235,31.83439558878356,9.833333333333334,15.166666666666666,63.91104838269786,129.25,1.5833333333333333,3.876255291005291,3.7847540067830474,0.091501284222245,,,,,,,,,,,,,,00-0034753,rav,15,TE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,64,98,852.0,10,2.0,1.0,1035.0,291.0,44.0,46.54352037721242,0,13.9012863455297,3.7136049802878017,4.6940080745995765,8.856213122651406,0.0,207.2,15,0.233890214797136,0.2807160292921074,0.2083035075161059,0.57540814562939,0.2618315918869084,0.2702702702702703,0.2619047619047619,0.2634146341463415,0.2660509310785893,0.2635193275635807,2.0334128878281623,0.1372221780709422,23.0,ACT,,0.0,0.0,13.3125,4.266666666666667,8.693877551020408,65.3061224489796,64,13.3125,10,3296,24.82319741418538,3225,42.75254184945522,11.294625009530495
1536,2020,REG,Mark Andrews,TE,BAL,5.850232661099266,2.619708360685707,10.253195797258297,30.63077651895611,9.166666666666666,13.833333333333334,67.75763588263588,107.91666666666669,1.0,3.052627326217844,3.2807187052023075,-0.2280913789844636,,,,,,,,,,,,,,00-0034753,rav,14,TE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,58,88,701.0,7,2.0,0.0,899.0,182.0,37.0,36.73195371782892,0,12.077479505355589,3.48133310630282,3.976131617907016,8.00529179198914,0.0,170.10000000000002,14,0.2371967654986523,0.2731692494682467,0.1599297012302284,0.5743305478225758,0.2594374537379719,0.2916666666666667,0.2661870503597122,0.2699386503067484,0.2755520602023192,0.2658832963237109,1.889487870619946,0.1386217687518336,24.0,ACT,,0.0,0.0,12.086206896551724,4.142857142857143,7.965909090909091,65.9090909090909,58,12.086206896551724,7,3071,19.852174966678785,2739,32.0522388552923,8.203219947995583
1537,2021,REG,Mark Andrews,TE,BAL,6.412054812834224,3.166731531465199,10.46509323356382,32.21601538255098,6.294117647058823,9.0,70.84913452560511,80.05882352941177,0.5294117647058824,4.1011706773618535,3.792357798372677,0.3088128789891775,,,,,,,,,,,,,,00-0034753,rav,17,TE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,-1.0924461375689134,0,107,153,1361.0,9,1.0,0.0,1574.0,450.0,75.0,56.80677659429325,2,16.585192349547494,4.382319558461445,5.516628898658568,10.435119566753166,0.0,301.1,17,0.2504091653027823,0.3002670736360168,0.2628504672897196,0.615827406862987,0.3189594562924771,0.4285714285714285,0.3588516746411483,0.3652173913043478,0.3737654424319528,0.3408818507482674,2.227495908346972,0.1984472213434567,25.0,ACT,0.0,0.0,0.0588235294117647,12.719626168224298,6.294117647058823,8.895424836601308,69.93464052287581,108,12.601851851851851,9,2479,11.953540674550766,3961,29.801458217412574,10.239784052991293
1538,2022,REG,Mark Andrews,TE,BAL,5.980515172062746,2.994107626088298,9.723963136257384,33.51012185144948,9.733333333333333,14.933333333333334,63.23330258728489,112.93333333333334,0.6666666666666666,3.4647476262955714,3.3812853553712623,0.0834622709243093,,,,,,,,,,,,,,00-0034753,rav,15,TE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,8.0,0,0.0,0.0,3.0,3.9225933456327766,0,73,113,847.0,5,1.0,0.0,1105.0,243.0,48.0,24.13545418582372,1,11.516821958422282,4.310140713373472,4.936515361273608,9.920771822951734,0.0,190.5,15,0.2677725118483412,0.32094103979088,0.2093023255813953,0.658411599605216,0.3043478260869565,0.2777777777777778,0.3692307692307692,0.3581081081081081,0.2910628019323671,0.2990338164251208,2.0071090047393363,0.1693604310022937,26.0,ACT,2.6666666666666665,0.5333333333333333,0.2,11.602739726027398,4.866666666666666,7.495575221238938,64.60176991150442,76,11.25,5,2720,15.0455836350165,3040,28.51902446667352,7.990177283439523
1539,2023,REG,Mark Andrews,TE,BAL,5.637714663643235,3.021118917915368,8.012157710989678,22.271210420414302,9.555555555555555,12.88888888888889,75.51153612629022,113.44444444444444,1.3333333333333333,4.931092592592592,4.809653422597169,0.1214391699954233,,,,,,,,,,,,,,00-0034753,rav,10,TE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,-1.5892667324158904,0,45,61,544.0,6,1.0,0.0,443.0,217.0,27.0,33.181763841275824,0,13.566261516261516,2.136886105140465,1.9447752587636964,4.566671838845285,0.0,135.4,10,0.2118055555555555,0.1780546623794212,0.1998158379373849,0.4601520632368703,0.2354978354978355,0.4615384615384615,0.2727272727272727,0.2946428571428571,0.3485181485181485,0.2807059607059607,1.8888888888888888,0.1512849162011173,27.0,ACT,0.0,0.0,0.1,12.088888888888889,4.5,8.918032786885245,73.77049180327869,46,11.826086956521738,6,2661,17.188826146894765,3635,37.8949872660165,5.671216801296555
1540,2018,REG,Michael Gallup,WR,DAL,5.288326745513021,2.650482687703972,14.990399263409063,33.75688530484291,6.222222222222222,13.0,46.41508455233945,95.88888888888889,0.3333333333333333,4.729193602693603,4.708085190423605,0.0211084122699976,,,,,,,,,,,,,,00-0034764,dal,15,WR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,33,68,507.0,2,0.0,0.0,957.0,173.0,21.0,7.649782129957687,1,10.371223351759788,2.102122874078454,4.158556919894509,6.064174155043837,0.0,97.7,15,0.1393442622950819,0.2573272385049744,0.0973003374578177,0.4148781842466025,0.1378091872791519,0.0909090909090909,0.1220930232558139,0.1185567010309278,0.1143591390941214,0.1284291680051397,1.0389344262295082,0.0749141209667525,22.0,ACT,,0.0,0.0,15.363636363636363,2.2,7.455882352941177,48.52941176470589,33,15.363636363636363,2,1963,11.317103056762944,3538,31.09536669913157,4.456006477235643
1541,2019,REG,Michael Gallup,WR,DAL,5.739931826852521,2.164232876022411,12.788616527504717,30.83123285588642,9.846153846153848,16.846153846153847,59.19392044306952,167.23076923076923,0.9230769230769232,5.304516206016206,3.801381813484791,1.503134392531415,,,,,,,,,,,,,,00-0034764,dal,14,WR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,66,113,1107.0,6,0.0,0.0,1421.0,333.0,50.0,44.7688919711706,0,12.06216304666856,3.003731467452695,4.14284482583503,7.405588579263563,0.0,212.7,14,0.212406015037594,0.2909500409500409,0.1931554524361949,0.5513690553164238,0.2497180239115723,0.2142857142857142,0.2392344497607655,0.2362869198312236,0.2320018690986433,0.2426315619864007,2.080827067669173,0.141524498975328,23.0,ACT,,0.0,0.0,16.772727272727273,4.714285714285714,9.79646017699115,58.4070796460177,66,16.772727272727273,6,2153,12.615725275527184,4751,41.01207525691135,9.555960284024598
1542,2020,REG,Michael Gallup,WR,DAL,5.467542517006804,2.6257228204029053,12.808245877138734,29.26833564123796,7.928571428571429,14.285714285714286,52.45361781076066,113.35714285714286,0.6428571428571429,4.203975700449671,2.8986925055550907,1.3052831948945796,,,,,,,,,,,,,,00-0034764,dal,16,WR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,59,105,843.0,5,0.0,0.0,1237.0,252.0,44.0,29.17307764392953,0,10.36047409617266,2.8124937967170505,4.376292584453812,7.2821455041932435,0.0,173.3,16,0.1643192488262911,0.260530749789385,0.1223300970873786,0.4549034730709446,0.1868765240523165,0.2,0.1904761904761904,0.19140625,0.1934382620261582,0.1895012192418532,1.3192488262910798,0.1139127348258771,24.0,ACT,,0.0,0.0,14.28813559322034,3.6875,8.028571428571428,56.19047619047619,59,14.28813559322034,5,1788,9.17173135071069,4161,31.191483069114696,6.319255041399589
1543,2021,REG,Michael Gallup,WR,DAL,5.308114282869659,2.3932105674325204,12.589180519997724,28.039491782528287,7.444444444444445,13.333333333333334,55.24506457302156,94.88888888888889,0.3333333333333333,3.8299656084656073,3.5455804775621225,0.284385130903485,,,,,,,,,,,,,,00-0034764,dal,9,WR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,35,62,445.0,2,0.0,0.0,722.0,123.0,23.0,18.40413693504282,0,6.601075419915111,1.500748916422994,2.515520416691277,4.011987666318385,0.0,91.5,9,0.1631578947368421,0.2682020802377414,0.0970797158642462,0.4592985062954563,0.1689445709946848,0.1111111111111111,0.1742424242424242,0.1666666666666666,0.140027841052898,0.1573778790179701,1.1710526315789471,0.0964823484752625,25.0,RES,,0.0,0.0,12.714285714285714,3.888888888888889,7.17741935483871,56.451612903225815,35,12.714285714285714,2,2119,11.875787319074222,4800,39.47172076398007,3.6593574458273195
