Rank,Name,Team,Position,Final PPG
262,Anthony Firkser,det,TE,2.8115827241194205
263,Allen Robinson,nyg,WR,2.80904526733619
264,Jamison Crowder,was,WR,2.8054381521497667
265,Trent Taylor,sfo,WR,2.804993393864864
266,Eric Saubert,sfo,TE,2.804993393864864
267,Hayden Hurst,sdg,TE,2.8009700764765517
268,Braxton Berrios,mia,WR,2.788292519049315
269,Zach Pascal,crd,WR,2.782256634705382
270,Eric Tomlinson,clt,TE,2.781267976825303
271,Chris Manhertz,nyg,TE,2.7755422000268215
272,Brock Wright,det,TE,2.7746192686679363
273,Sean McKeon,det,TE,2.7746192686679363
274,C.J. Uzomah,phi,TE,2.760696984352361
275,Phillip Dorsett,den,WR,2.7543793642106165
276,Mo Alie-Cox,clt,TE,2.7516375036860685
277,Nick Vannett,oti,TE,2.737555149844591
278,MyCole Pruitt,pit,TE,2.688376800633158
279,Sterling Shepard,tam,WR,2.6839753371443646
